3	3	1	1	1	63	0	0	0	140	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	3	0	36	0	0	0	142	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	47	0	0	0	143	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	2	0	81	1	0	0	143	1	4	0	0	0	3	1	0	0	2	1	0	2	0	0	0	1	0
2	2	1	1	1	37	0	0	0	145	1	4	0	1	0	2	0	1	0	1	2	1	4	0	0	0	1	0
3	3	1	1	1	35	0	0	0	145	1	4	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	37	0	0	0	145	1	4	0	1	0	2	0	0	0	0	1	0	2	0	0	0	1	0
2	2	1	1	1	35	0	0	0	145	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	34	0	0	0	145	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	33	0	0	0	147	1	4	0	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	2	0	33	0	0	0	147	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	34	0	0	0	150	1	4	0	1	1	2	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	2	0	37	0	0	0	150	1	4	0	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	63	0	0	0	150	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	57	0	0	0	150	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	2	0	39	0	0	0	150	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	34	0	0	0	150	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	37	0	0	0	150	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	3	0	31	0	0	0	150	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	2	0
3	3	1	2	0	31	0	0	0	155	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	52	0	0	0	155	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	2	0	46	0	0	0	155	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	54	0	0	0	155	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	34	0	0	0	155	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	40	0	0	0	155	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	33	0	0	0	158	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	31	0	0	0	160	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	53	0	0	0	165	1	4	0	1	0	2	0	0	0	0	1	0	2	0	0	0	1	0
2	2	1	2	0	37	0	0	0	165	1	4	0	1	0	1	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	1	1	30	0	0	0	165	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	35	0	0	0	165	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	23	0	0	0	165	1	4	0	1	0	1	0	0	0	1	2	1	4	0	0	0	1	0
3	3	1	1	1	36	0	0	0	165	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	4	0
2	2	1	1	1	43	0	0	0	168	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	38	0	0	0	170	1	4	0	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	44	0	0	0	170	1	4	0	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	47	0	0	0	170	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	2	0	36	0	0	0	170	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	2	0	31	0	0	0	170	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	28	0	0	0	170	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	45	0	0	0	170	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	45	0	0	0	170	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	36	0	0	0	170	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	4	0
2	2	1	1	1	44	0	0	0	173	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	47	0	0	0	175	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	1	1	40	0	0	0	175	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	37	0	0	0	175	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	47	0	0	0	175	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	36	0	0	0	175	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	64	0	0	0	175	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	45	0	0	0	175	1	4	0	1	0	2	0	0	0	0	1	0	2	0	0	0	1	0
2	2	1	1	1	46	0	0	0	175	1	4	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	48	0	0	0	177	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
2	2	1	1	1	39	0	0	0	178	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	23	0	0	0	180	1	4	0	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	40	0	0	0	180	1	4	0	1	0	1	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	3	0	46	0	0	0	180	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	2	0	37	0	0	0	180	1	4	0	1	0	2	0	1	0	0	2	1	4	0	0	0	1	0
3	3	1	4	0	41	0	0	0	180	1	4	0	1	0	2	0	1	0	0	1	0	2	0	0	0	1	0
3	3	1	1	1	32	0	0	0	180	1	4	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	0
3	3	1	2	0	51	0	0	0	180	1	4	0	1	0	2	0	0	0	0	1	0	2	0	0	0	1	0
2	2	1	1	1	26	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	38	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	31	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	40	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	30	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	47	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	43	0	0	0	180	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	28	0	0	0	180	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	26	0	0	0	180	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	49	0	0	0	181	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	29	0	0	0	182	1	4	0	1	1	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	3	0	46	0	0	0	184	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	43	0	0	0	184	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	43	0	0	0	185	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	23	0	0	0	185	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	28	0	0	0	185	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	59	0	0	0	186	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	42	0	0	0	187	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	28	0	0	0	190	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	36	0	0	0	190	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	27	0	0	0	190	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	3	0	77	1	0	0	190	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	31	0	0	0	192	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	18	0	0	0	192	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	47	0	0	0	192	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	45	0	0	0	193	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	39	0	0	0	194	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	52	0	0	0	195	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	3	0	46	0	0	0	195	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	44	0	0	0	195	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	57	0	0	0	195	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	80	1	0	0	195	1	4	0	1	0	2	0	1	0	1	2	1	4	0	0	0	1	0
2	2	1	3	0	46	0	0	0	195	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	67	0	0	0	195	1	4	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	49	0	0	0	196	1	4	0	0	0	1	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	1	1	57	0	0	0	200	1	4	0	1	0	2	0	1	0	1	2	1	4	0	0	0	1	0
3	3	1	1	1	21	0	0	0	200	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	44	0	0	0	200	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	3	0	40	0	0	0	200	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	45	0	0	0	200	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	28	0	0	0	200	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	39	0	0	0	200	1	4	0	0	0	1	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	3	0	52	0	0	0	200	1	4	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	31	0	0	0	200	1	4	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	48	0	0	0	202	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	48	0	0	0	202	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	51	0	0	0	205	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	60	0	0	0	205	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	41	0	0	0	205	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	55	0	0	0	205	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	34	0	0	0	205	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	54	0	0	0	205	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	33	0	0	0	205	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	4	0	41	0	0	0	205	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
3	3	1	1	1	42	0	0	0	210	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	39	0	0	0	210	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	39	0	0	0	210	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	35	0	0	0	210	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	40	0	0	0	210	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	1	1	53	0	0	0	210	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	28	0	0	0	210	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	23	0	0	0	210	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	24	0	0	0	210	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	56	0	0	0	210	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	40	0	0	0	210	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	18	0	0	0	210	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	47	0	0	0	210	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	38	0	0	0	213	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	51	0	0	0	215	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	29	0	0	0	215	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	39	0	0	0	215	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	34	0	0	0	215	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	20	0	0	0	215	1	4	0	0	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	48	0	0	0	218	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	36	0	0	0	219	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	3	0	45	0	0	0	220	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	34	0	0	0	220	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	28	0	0	0	220	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	39	0	0	0	220	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	3	0	45	0	0	0	220	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	46	0	0	0	220	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	30	0	0	0	220	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	2	0
2	2	1	1	1	43	0	0	0	225	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	58	0	0	0	225	1	4	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	48	0	0	0	228	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	56	0	0	0	230	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	31	0	0	0	230	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	48	0	0	0	230	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	54	0	0	0	230	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	40	0	0	0	233	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	3	0	29	0	0	0	234	1	4	0	0	0	1	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	48	0	0	0	235	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	50	0	0	0	235	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	37	0	0	0	235	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	36	0	0	0	235	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	1	1	28	0	0	0	235	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	18	0	0	0	236	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	29	0	0	0	240	1	4	0	1	0	1	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	2	0	24	0	0	0	240	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	51	0	0	0	240	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	60	0	0	0	240	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	68	0	0	0	240	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
1	1	1	2	0	55	0	0	0	240	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	33	0	0	0	240	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	64	0	0	0	240	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	30	0	0	0	240	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	38	0	0	0	240	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	1	1	36	0	0	0	240	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	56	0	0	0	240	1	4	0	1	0	2	0	0	0	1	2	1	4	0	0	0	1	0
2	2	1	1	1	23	0	0	0	240	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	29	0	0	0	240	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	34	0	0	0	243	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	34	0	0	0	245	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	48	0	0	0	245	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	42	0	0	0	245	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	4	0	22	0	0	0	245	1	4	0	0	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	63	0	0	0	246	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	34	0	0	0	249	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
3	3	1	1	1	32	0	0	0	250	1	4	0	1	0	2	0	1	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	26	0	0	0	250	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	2	0	26	0	0	0	250	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	49	0	0	0	250	1	4	0	1	0	1	0	0	0	1	1	0	2	0	0	0	2	0
2	2	1	1	1	31	0	0	0	252	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	29	0	0	0	254	1	4	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0
2	2	1	1	1	41	0	0	0	255	1	4	0	1	0	1	0	0	0	1	2	1	4	0	0	0	1	0
